97	2	50
98	2	00
99	2	40
100	2	20
101	2	20
102	2	50
103	2	10
104	2	50
105	2	10
106	2	40
107	2	40
108	2	20
109	2	10
110	2	10
111	2	30
112	2	20
113	2	40
114	2	30
115	2	30
116	2	50
117	2	10
118	2	10
119	2	00
120	2	50
121	2	50
122	2	30
123	2	30
124	2	30
125	2	40
126	2	20
127	2	20
128	2	20
129	2	10
130	2	40
131	2	40
132	2	50
133	2	50
134	2	30
135	2	30
136	2	50
137	2	20
138	2	10
139	2	10
140	2	20
141	2	50
142	2	10
143	2	40
144	2	30
145	2	40
146	2	00
147	2	00
148	2	30
149	2	20
150	2	50
151	2	40
152	2	00
153	2	10
154	2	00
155	2	20
156	2	10
157	2	50
158	2	30
159	2	30
160	2	10
161	2	10
162	2	10
163	2	30
164	2	00
165	2	40
166	2	40
167	2	40
168	2	40
169	2	30
170	2	00
171	2	20
172	2	00
173	2	10
174	2	00
175	2	40
176	2	20
177	2	40
178	2	20
179	2	20
180	2	00
181	2	40
182	2	50
183	2	10
184	2	00
185	2	10
186	2	00
187	2	00
188	2	10
189	2	30
190	2	10
191	2	30
192	2	30
193	2	20
194	2	30
195	2	20
196	2	00
197	2	10
198	2	50
199	2	30
200	2	50
201	2	50
202	2	40
203	2	10
204	2	00
205	2	10
206	2	00
207	2	30
208	2	00
209	2	00
210	2	30
211	2	00
212	2	00
213	2	10
214	2	00
215	2	50
216	2	20
217	2	00
218	2	10
219	2	50
220	2	40
221	2	40
222	2	20
223	2	10
224	2	40
225	2	20
226	2	00
227	2	50
228	2	50
229	2	20
230	2	20
231	2	20
232	2	50
233	2	20
234	2	10
235	2	10
236	2	30
237	2	40
238	2	10
239	2	30
240	2	10
241	2	40
242	2	30
243	2	50
244	2	10
245	2	00
246	2	00
247	2	30
248	2	50
249	2	40
250	2	10
251	2	40
252	2	30
253	2	00
254	2	40
255	2	40
256	2	10
257	2	50
258	2	10
259	2	50
260	2	20
261	2	30
262	2	10
263	2	20
264	2	10
265	2	40
266	2	50
267	2	50
268	2	00
269	2	30
270	2	10
271	2	20
272	2	10
273	2	50
274	2	00
275	2	50
276	2	30
277	2	50
278	2	50
279	2	20
280	2	50
281	2	20
282	2	10
283	2	30
284	2	20
285	2	00
286	2	20
287	2	50
288	2	00
289	2	40
290	2	10
291	2	00
292	2	40
293	2	20
294	2	00
295	2	20
296	2	00
297	2	20
298	2	10
299	2	40
300	2	00
301	2	40
302	2	10
303	2	10
304	2	20
305	2	10
306	2	00
307	2	20
308	2	40
309	2	00
310	2	50
311	2	30
312	2	00
313	2	50
314	2	10
315	2	00
316	2	10
317	2	40
318	2	00
319	2	20
320	2	50
321	2	40
322	2	40
323	2	50
324	2	50
325	2	10
326	2	40
327	2	50
328	2	00
329	2	30
330	2	20
331	2	30
332	2	50
333	2	40
334	2	40
335	2	00
336	2	30
337	2	20
338	2	50
339	2	50
340	2	40
341	2	10
342	2	10
343	2	40
344	2	00
345	2	40
346	2	30
347	2	10
348	2	30
349	2	50
350	2	20
351	2	30
352	2	10
353	2	20
354	2	00
355	2	30
356	2	10
357	2	30
358	2	20
359	2	40
360	2	30
361	2	40
362	2	00
363	2	30
364	2	00
365	2	40
366	2	30
367	2	40
368	2	20
369	2	50
370	2	30
371	2	20
372	2	20
373	2	50
374	2	50
375	2	50
376	2	30
377	2	50
378	2	50
379	2	40
380	2	00
381	2	10
382	2	20
383	2	50
384	2	20
385	2	00
386	2	40
387	2	40
388	2	50
389	2	20
390	2	00
391	2	00
392	2	40
393	2	30
394	2	20
395	2	00
396	2	00
397	2	30
398	2	50
399	2	00
400	2	30
401	2	50
402	2	10
403	2	00
404	2	50
405	2	20
406	2	00
407	2	00
408	2	50
409	2	40
410	2	20
411	2	50
412	2	00
413	2	40
414	2	00
415	2	50
416	2	00
417	2	50
418	2	40
419	2	50
420	2	00
421	2	10
422	2	20
423	2	00
424	2	50
425	2	20
426	2	10
427	2	00
428	2	30
429	2	30
430	2	00
431	2	50
432	2	30
433	2	10
434	2	40
435	2	20
436	2	00
437	2	30
438	2	10
439	2	40
440	2	10
441	2	10
442	2	50
443	2	40
444	2	10
445	2	40
446	2	40
447	2	00
448	2	50
449	2	10
450	2	50
451	2	00
452	2	50
453	2	30
454	2	30
455	2	20
456	2	00
457	2	00
458	2	10
459	2	50
460	2	50
461	2	00
462	2	50
463	2	40
464	2	50
465	2	40
466	2	40
467	2	00
468	2	30
469	2	30
470	2	10
471	2	10
472	2	10
473	2	00
474	2	10
475	2	50
476	2	50
477	2	30
478	2	10
479	2	20
480	2	20
481	2	00
482	2	50
483	2	10
484	2	40
485	2	40
486	2	00
487	2	00
488	2	20
489	2	20
490	2	00
491	2	50
492	2	50
493	2	00
494	2	40
495	2	10
496	2	10
497	2	20
498	2	00
499	2	30
